job_link,jobTitle,jobCityOrRemote,jobState,jobZip,remoteJob,bottomRangeSalary,topRangeSalary,compensationPeriod,salaryInfoAvailable,jobRequirements,degreeRequired,pythonRequired,sqlRequired,gisRequired,visualizationBasedJob,seniorPosition,analystPosition,companyOrHiringEntity,companyLocation,linkToCompanyJobs,linkToOtherSimilarJobs,salaryReferenceLink,companyRatingNumber,mat href 4,companyLocation 2
https://www.indeed.com/rc/clk?jk=8f5a70e32343456e&fccid=d30328706976dba9&vjs=3,"Manager, Data Science",New Britain,CT,6053,Unknown or No,,,,No Salary Info Available,Broad exposure to   techniques and  types (structured and structured).,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Stanley Black & Decker ," New Britain, CT","https://www.indeed.com/q-Stanley-Black-&-Decker-l-New-Britain,-CT-jobs.html","https://www.indeed.com/l-New-Britain,-CT-jobs.html",https://www.indeed.com/career/data-scientist/salaries/New-Britain--CT?campaignid=serp-more&fromjk=8f5a70e32343456e&from=serp-more,3.6,https://www.indeed.com/cmp/Stanley-Black-&-Decker/faq,Remote
https://www.indeed.com/rc/clk?jk=91a2939ed91b9d5a&fccid=b1330bfa6e5aae73&vjs=3,Data Scientist Sr,Pittsburgh,PA,15222,Unknown or No,"$65,000 ","$187,450 ",Yearly,Salary Info Available,"Directs the  gathering,  processing and  mining of large and complex datasets.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,PNC Financial Services Group ," Pittsburgh, PA","https://www.indeed.com/q-Pnc-Financial-Services-Group-l-Pittsburgh,-PA-jobs.html","https://www.indeed.com/l-Pittsburgh,-PA-jobs.html",https://www.indeed.com/career/data-scientist/salaries/15222--PA?campaignid=serp-more&fromjk=91a2939ed91b9d5a&from=serp-more,3.6,https://www.indeed.com/cmp/Pnc-Financial-Services-Group/faq,Remote
https://www.indeed.com/rc/clk?jk=e8899ba034338087&fccid=49bacaf9ea5daa22&vjs=3,Data Scientist III (Bethesda or 100% Remote),Bethesda,MD,20814,Unknown or No,"$117,680 ","$161,810 ",Yearly,Salary Info Available,"Deep experience with  pipelines,  tools, and  organization for analytics.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Radian ," Bethesda, MD","https://www.indeed.com/q-Radian-l-Bethesda,-MD-jobs.html","https://www.indeed.com/l-Bethesda,-MD-jobs.html",https://www.indeed.com/career/data-scientist/salaries/20814--MD?campaignid=serp-more&fromjk=e8899ba034338087&from=serp-more,3.5,https://www.indeed.com/cmp/Radian-Group-Inc./faq,Remote
https://www.indeed.com/rc/clk?jk=73955795d1cbfc8a&fccid=d606abf5c6b70531&vjs=3,Data Scientist - Remote,Chicago,IL,,Unknown or No,,,,No Salary Info Available,Proven knowledge in the use of either R (preferred) or Python for  science.,Unknown or No,YES,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Harley-Davidson ," Chicago, IL","https://www.indeed.com/jobs?q=Harley-davidson&l=Chicago,+IL","https://www.indeed.com/l-Chicago,-IL-jobs.html",https://www.indeed.com/career/data-scientist/salaries/Chicago--IL?campaignid=serp-more&fromjk=73955795d1cbfc8a&from=serp-more,3.7,https://www.indeed.com/cmp/Harley--davidson/faq,Remote
https://www.indeed.com/rc/clk?jk=fc4594da1a40f422&fccid=780532f7d5846a4c&vjs=3,Data Analysis Specialist,Gaithersburg,MD,,Unknown or No,,,,No Salary Info Available,"Technical expertise regarding  models, database design development,  mining and segmentation techniques.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,EchoStar ," Gaithersburg, MD","https://www.indeed.com/q-Echostar-l-Gaithersburg,-MD-jobs.html","https://www.indeed.com/l-Gaithersburg,-MD-jobs.html",https://www.indeed.com/career/data-specialist/salaries/Gaithersburg--MD?campaignid=serp-more&fromjk=fc4594da1a40f422&from=serp-more,3.2,https://www.indeed.com/cmp/Echostar/faq,
https://www.indeed.com/rc/clk?jk=6784f0bb5e77b639&fccid=61a3c30968b3442a&vjs=3,"Director, Data & Analytics",New York State,,,Unknown or No,,,,No Salary Info Available,"Working knowledge of  mining principles: predictive analytics, mapping, collecting  from multiple  systems on premises and cloud-based  sources.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,DigitalOcean , New York State,https://www.indeed.com/q-Digitalocean-l-New-York-State-jobs.html,https://www.indeed.com/l-New-York-State-jobs.html,https://www.indeed.com/career/director-of-analytics/salaries/NY?campaignid=serp-more&fromjk=6784f0bb5e77b639&from=serp-more,4.0,https://www.indeed.com/cmp/Digitalocean/faq,Remote
https://www.indeed.com/rc/clk?cmp=Saint-Vincent-Archabbey%2FCollege&ti=Assistant+Professor+Data+Science+Business+Data+Analytic&jk=b510245bd1a17547&fccid=f6a2dd88ba9a3b89&vjs=3,Assistant Professor for Data Science/Business Data Analytics,Latrobe,PA,15650,Unknown or No,,,,No Salary Info Available,"Competitive candidates will have expertise in databases,  mining, business  analytics, or  science.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Saint Vincent Archabbey/College ," Latrobe, PA","https://www.indeed.com/q-Saint-Vincent-Archabbey-College-l-Latrobe,-PA-jobs.html","https://www.indeed.com/l-Latrobe,-PA-jobs.html","https://www.indeed.com/career/salaries/Data%20Scientist/Latrobe,%20PA?campaignid=serp-more&fromjk=b510245bd1a17547&from=serp-more",,,
https://www.indeed.com/rc/clk?jk=ae87d823ebc141ec&fccid=915b1c0ee87e5e8a&vjs=3,Senior Data Analyst-Remote,West Palm Beach,FL,33403,Unknown or No,,,,No Salary Info Available,Work with engineering and  warehouse to appropriately capture and store key  points.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,Pearson ," West Palm Beach, FL","https://www.indeed.com/q-Pearson-l-West-Palm-Beach,-FL-jobs.html","https://www.indeed.com/l-West-Palm-Beach,-FL-jobs.html",https://www.indeed.com/career/senior-data-analyst/salaries/West-Palm-Beach--FL?campaignid=serp-more&fromjk=ae87d823ebc141ec&from=serp-more,3.7,https://www.indeed.com/cmp/Pearson/faq,Remote
https://www.indeed.com/rc/clk?jk=dba897b0df38a4f0&fccid=5d005f5043fecfc5&vjs=3,Data Analyst - Senior,Atlanta,GA,30319,Unknown or No,,,,No Salary Info Available,Working with partners on ensuring  is available to be captured so it can be reported.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,Pinnacle Technical Resources ," Atlanta, GA","https://www.indeed.com/q-Pinnacle-Technical-Resources-l-Atlanta,-GA-jobs.html","https://www.indeed.com/l-Atlanta,-GA-jobs.html",https://www.indeed.com/career/data-analyst/salaries/30319--GA?campaignid=serp-more&fromjk=dba897b0df38a4f0&from=serp-more,3.5,https://www.indeed.com/cmp/C__o-Pinnacle-Health-Group/faq,Remote
https://www.indeed.com/company/Thimble/jobs/Product-Analyst-1d440863a2d1ac8b?fccid=d102684950b97308&vjs=3,Product Analyst,Remote,,,Yes,,,,No Salary Info Available,Understand current  availability and capabilities.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Thimble , Remote,https://www.indeed.com/q-Thimble-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/product-analyst/salaries?campaignid=serp-more&fromjk=1d440863a2d1ac8b&from=serp-more,,,
https://www.indeed.com/rc/clk?jk=b2828fb1dd8256c6&fccid=78bbcd26e39621f5&vjs=3,Lead Data Scientist - Quantitative Analytics Spec 4,Charlotte,NC,28277,Unknown or No,,,,No Salary Info Available,"Hands on experience writing  processing and  pipeline for Chatbot model development including gathering and building datasets to collect intents,…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Wells Fargo ," Charlotte, NC","https://www.indeed.com/q-Wells-Fargo-l-Charlotte,-NC-jobs.html","https://www.indeed.com/l-Charlotte,-NC-jobs.html",https://www.indeed.com/career/lead-data-scientist/salaries/Charlotte--NC?campaignid=serp-more&fromjk=b2828fb1dd8256c6&from=serp-more,3.7,https://www.indeed.com/cmp/Wells-Fargo/faq,
https://www.indeed.com/rc/clk?jk=2c06e0317bc2e83f&fccid=372688670c2370a2&vjs=3,Division AVP Data Analytics,Tallahassee,FL,32308,Unknown or No,,,,No Salary Info Available,Understanding of the operational and software aspects of  science.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,HCA Healthcare ," Tallahassee, FL","https://www.indeed.com/q-HCA-Healthcare-l-Tallahassee,-FL-jobs.html","https://www.indeed.com/l-Tallahassee,-FL-jobs.html",https://www.indeed.com/career/assistant-vice-president/salaries/32308--FL?campaignid=serp-more&fromjk=2c06e0317bc2e83f&from=serp-more,3.6,https://www.indeed.com/cmp/HCA-Healthcare/faq,
https://www.indeed.com/company/Cognitive-Performance-Group/jobs/Applied-Research-Scientist-b70c8d6a038775ef?fccid=1a0ab0c6bcae034f&vjs=3,Applied Research Scientist (Psychology),Norfolk,VA,,Unknown or No,,,,No Salary Info Available,Qualitative  collection and analysis.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Cognitive Performance Group ," Norfolk, VA","https://www.indeed.com/q-Cognitive-Performance-Group-l-Norfolk,-VA-jobs.html","https://www.indeed.com/l-Norfolk,-VA-jobs.html",https://www.indeed.com/career/research-scientist/salaries/Norfolk--VA?campaignid=serp-more&fromjk=b70c8d6a038775ef&from=serp-more,,,Remote
https://www.indeed.com/rc/clk?jk=1cf176a2d946cf92&fccid=6b1be984647e492b&vjs=3,"Director, Data Partnerships",Remote,,,Yes,,,,No Salary Info Available,Standardizing on common  models across  types.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,HealthVerity , Remote,https://www.indeed.com/q-Healthverity-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/director-of-partnerships/salaries?campaignid=serp-more&fromjk=1cf176a2d946cf92&from=serp-more,,,
https://www.indeed.com/rc/clk?jk=25466e4744140571&fccid=1639254ea84748b5&vjs=3,Workforce Analytics Manager,Remote,,,Yes,,,,No Salary Info Available,Strong experience with   development lifecycle.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Facebook , Remote,https://www.indeed.com/q-Facebook-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/workforce-manager/salaries?campaignid=serp-more&fromjk=25466e4744140571&from=serp-more,4.1,https://www.indeed.com/cmp/Facebook/faq,
https://www.indeed.com/company/Cambridge-Technology-Inc./jobs/Data-Scientist-d4c0ff778219f803?fccid=8b4b7a0c407f9a20&vjs=3,Data Scientist,Atlanta,GA,,Unknown or No,"$74,150 ","$185,060 ",Yearly,Salary Info Available,Exploratory  analysis employing large  sets involving visualization and basic statistical techniques to develop intuitions and identify key variables in…,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Unknown or No,Unknown or No,Cambridge Technologyc. ," Atlanta, GA","https://www.indeed.com/jobs?q=Cambridge+Technology+Inc&l=Atlanta,+GA&nc=jasx","https://www.indeed.com/l-Atlanta,-GA-jobs.html",https://www.indeed.com/career/data-scientist/salaries/Atlanta--GA?campaignid=serp-more&fromjk=d4c0ff778219f803&from=serp-more,,,Remote
https://www.indeed.com/rc/clk?jk=02d9bb5ae42f8ba3&fccid=9b1cde37c7d98e37&vjs=3,Data Scientist,Remote,,,Yes,,,,No Salary Info Available,Experience working with and creating  architectures and  pipelines.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Involve.ai , Remote,https://www.indeed.com/q-Involve-Ai-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/data-scientist/salaries?campaignid=serp-more&fromjk=02d9bb5ae42f8ba3&from=serp-more,4.1,https://www.indeed.com/cmp/Involve/faq,
https://www.indeed.com/rc/clk?jk=8d9c46ad96f7b8fa&fccid=dd09fe3b43125016&vjs=3,Data Science Lead (100% Remote US),Hopkinton,MA,,Unknown or No,,,,No Salary Info Available,"Turn  mined into actionable insights, through rapid innovation, applying   to predict outcomes and establish KPIs that enable and automate LMS…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Dell Technologies ," Hopkinton, MA","https://www.indeed.com/q-Dell-Technologies-l-Hopkinton,-MA-jobs.html","https://www.indeed.com/l-Hopkinton,-MA-jobs.html",https://www.indeed.com/career/data-scientist/salaries/Hopkinton--MA?campaignid=serp-more&fromjk=8d9c46ad96f7b8fa&from=serp-more,4.0,https://www.indeed.com/cmp/Dell-Technologies/faq,Remote
https://www.indeed.com/rc/clk?jk=ff79b92a0ce5c3db&fccid=427252222cb23e7e&vjs=3,"Senior Data Analyst, Firm Analytics - US Remote Eligible",St. Louis,MO,,Unknown or No,,,,No Salary Info Available,Data & Analytics utilize advanced  manipulation techniques and  visualization tools in their expertise of sourcing and transforming of  that provide…,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,YES,Edward Jones ," St. Louis, MO","https://www.indeed.com/q-Edward-Jones-l-St.-Louis,-MO-jobs.html","https://www.indeed.com/l-St.-Louis,-MO-jobs.html",https://www.indeed.com/career/senior-data-analyst/salaries/St.-Louis--MO?campaignid=serp-more&fromjk=ff79b92a0ce5c3db&from=serp-more,3.8,https://www.indeed.com/cmp/Edward-Jones/faq,Remote
"https://www.indeed.com/company/TurningPoint-Healthcare-Solutions,-LLC/jobs/Director-8e931430a6df1a6d?fccid=175d79eefbd29ab4&vjs=3","Director, Data Engineering",Remote,,,Yes,,,,No Salary Info Available,"Guide design, development, and operations for  pipelines,  marts, operational  stores and  integration both on prem and on cloud.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,"TurningPoint Healthcare Solutions, LLC ", Remote,"https://www.indeed.com/jobs?q=Turningpoint+Healthcare+Solutions,+LLC&l=Remote&nc=jasx",https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/data-engineer/salaries?campaignid=serp-more&fromjk=8e931430a6df1a6d&from=serp-more,2.7,https://www.indeed.com/cmp/Turning-Point-Healthcare-Solutions/faq,
https://www.indeed.com/rc/clk?jk=7a58d51657370f52&fccid=dd456b751b733408&vjs=3,Data Scientist,Atlanta,GA,,Unknown or No,,,,No Salary Info Available,Maintaining   and machine learning workflows by fixing bugs or improving the model performance if required.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,wpromote ," Atlanta, GA","https://www.indeed.com/q-Wpromote-l-Atlanta,-GA-jobs.html","https://www.indeed.com/l-Atlanta,-GA-jobs.html",https://www.indeed.com/career/data-scientist/salaries/Atlanta--GA?campaignid=serp-more&fromjk=7a58d51657370f52&from=serp-more,4.4,https://www.indeed.com/cmp/Wpromote/faq,Remote
https://www.indeed.com/rc/clk?jk=4d2de490a98ddea5&fccid=dd616958bd9ddc12&vjs=3,"Director, Data Analytics",Washington,DC,,Unknown or No,"$172,501 ","$199,300 ",Yearly,Salary Info Available,"Demonstrated ability to lead  governance initiatives and the development of  strategy, and to direct oversight committees that manage  governance…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,"US Agriculture, Rural Development "," Washington, DC","https://www.indeed.com/q-US-Agriculture,-Rural-Development-l-Washington,-DC-jobs.html","https://www.indeed.com/l-Washington,-DC-jobs.html",https://www.indeed.com/career/director-of-analytics/salaries/Washington--DC?campaignid=serp-more&fromjk=4d2de490a98ddea5&from=serp-more,,,
https://www.indeed.com/rc/clk?jk=5ecc46d3f5d84c65&fccid=a88e611ddef97571&vjs=3,"data scientist - Seattle, WA or remote",Seattle,WA,,Unknown or No,,,,No Salary Info Available,"Understands how to break down the , extract insights, and determine utility within larger  analytic products.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Starbucks ," Seattle, WA","https://www.indeed.com/q-Starbucks-l-Seattle,-WA-jobs.html","https://www.indeed.com/l-Seattle,-WA-jobs.html",https://www.indeed.com/career/data-scientist/salaries/Seattle--WA?campaignid=serp-more&fromjk=5ecc46d3f5d84c65&from=serp-more,4.0,https://www.indeed.com/cmp/Starbucks/faq,Remote
https://www.indeed.com/rc/clk?jk=90a53c69615ae93d&fccid=f7a5c42fd5d21ac3&vjs=3,"Computer Scientist (Data Scientist), GS-1550-14",Washington,DC,20593,Unknown or No,"$122,530 ","$159,286 ",Yearly,Salary Info Available,"Knowledge of computer ,  , and mathematics.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,U.S. Coast Guard ," Washington, DC","https://www.indeed.com/q-U-S-Coast-Guard-l-Washington,-DC-jobs.html","https://www.indeed.com/l-Washington,-DC-jobs.html",https://www.indeed.com/career/computer-scientist/salaries/Washington--DC?campaignid=serp-more&fromjk=90a53c69615ae93d&from=serp-more,4.4,https://www.indeed.com/cmp/U.S.-Coast-Guard/faq,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AauYDK0PcpkAAwvqsYr42ytNXSoRmB0ySYhRIkJ-ozki1fP9ljpZ8ZYDYvsYIuTUm579PX1P6r-kcWgPu5bNCv3wvz0OTXU1BYFoqAwxxBt9lY9z3E3o3V0jxM5M00unkBlcAwHDqZaYK9h07w80BGEwoBVZl1xOYKyHlo86LSGfujAswBfc60821TofgNvddl4MkWyb5scttv95pIIuEHq8xj4NU4IkI2NUBnc8N-gE0A4_fnWEx4TYq3J39KM1260Jy37Q8b389sYtv5aj7r39q18fof-5W3MbLUNJ2tWPht8qKmncqekwg-4WlLRUuSItpCzsrD7dUpZ9qcz5r4fwqpoIYTFLg1FOtWVe4yxK3bPYyrEV0Nci_rFuPbrTWYtTxGFg1nReiq8QwUx1CsiApbAEdqI0-miVQfXSybXghVn3gxEFkeOmLX_h8uBOfUf2VhWhkgDNpfEoJ90Bj6t7iL5j5CtFsXVIJwSJLTArDo6ogV4Sw7Pht1aefXe5MgbfJZDWISWjLa67UHIq0VhoONtyDzF4gES_vjZr0BpCPrS1dP5d7H1APjv2T6qvZsP2kI-Ybytukwtl7J8TS-LXa1IqaJ0w-vJXvTqe1VXfFyJmaIZ-xgaKH4Z0NSdUOCxCTnrc9XLhfTKSXXqUdyLyG0hvMdDtp0eSc8SQrKxAks-4kYAbleBEqZppj8UEEvpspILm3jZDTSkTJPXz7NqIjwZskMV7RCIF8EqcbuguxRzl37JUWaMF7QlsfxKS5pqoEgDbaRlxJW_gNurKcG3shBVUfte53vqmGkwqR2gmp0wnIax8L-95Oh9fNHwm6t1RNoRUS4amiv32xRrEXSsSVJ7LQ-ie9-AB80JtJXmd5wF-TYusOi9Hz-MBa8PlqkVlG2rU4wyKHwJYTfmMMFXansP1lYxQpNEES0D2Se3KzkS-WtuBOg&p=0&fvj=0&vjs=3,Business Data Analyst,Washington,DC,20006,Unknown or No,,,,No Salary Info Available,Experience with  visualization tools.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Unknown or No,YES,,,,,,4.0,,Temporarily Remote
https://www.indeed.com/company/Thimble/jobs/Product-Analyst-1d440863a2d1ac8b?fccid=d102684950b97308&vjs=3,Product Analyst,Remote,,,Yes,,,,No Salary Info Available,Understand current  availability and capabilities.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Thimble , Remote,https://www.indeed.com/q-Thimble-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/product-analyst/salaries?campaignid=serp-more&fromjk=1d440863a2d1ac8b&from=serp-more,,,
https://www.indeed.com/rc/clk?jk=b2828fb1dd8256c6&fccid=78bbcd26e39621f5&vjs=3,Lead Data Scientist - Quantitative Analytics Spec 4,Charlotte,NC,28277,Unknown or No,,,,No Salary Info Available,"Hands on experience writing  processing and  pipeline for Chatbot model development including gathering and building datasets to collect intents,…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Wells Fargo ," Charlotte, NC","https://www.indeed.com/q-Wells-Fargo-l-Charlotte,-NC-jobs.html","https://www.indeed.com/l-Charlotte,-NC-jobs.html",https://www.indeed.com/career/lead-data-scientist/salaries/Charlotte--NC?campaignid=serp-more&fromjk=b2828fb1dd8256c6&from=serp-more,3.7,https://www.indeed.com/cmp/Wells-Fargo/faq,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9PxVD3LKEdooFJkbO_btSMI4M3WzYTHJabubeBgYACXJpfAF2IyaDWVaW88i-eY9NC_bZKq8YV06-bVSRul7LuyyTauZMM-JFGyfAtuQco_9oa9emB9fYip-wzQfEHC6_edw-Eh7Qsh9Zs8t4aMZOVlp-v85JhW5L6kMCGV2o04efPwXbRRHi-icdGqBB2Dj1u6_RkR9XX6Xldro54e6hHpWUlXXnzdPuHxouszzvyU_ThT0-2eTzMGeUegs_H6C1Tm46BCh36LLnB2yc4Myr-BNnx1-7iz9w4lXfEYu1UqLkWCetYnO2lBjsTNo-6-ilhSJE1AAKuN-kZZjlhzz7KgYi5B1QTh7K0ZRp_FXqxOlwkx-Cc8JahT9Fs2H0Y6RP0CwSgArEndoL7nls33o3XjKM58hAABu_26iRGxVoD3FB9-k8m_tD7c999CRPbOqoWcCORKfiP-NAu89-FVJ97qCO27JYm5P5uldrZtRWZW3hd7vNqcz70zK8ukx-PMMSNIviXoWTToJTyfHu0-nGGx2W_cXLlZ2rKddYW7Vj2qAG3imuGrdWEnj5asFyjsunqvXdYwKBzQZ_ypu9RoJDMsUbhHe9Qn1UwPd_39WurfY7VSPJeNb0cW7ZVZ13mO4ruEfJOiL0kTpYc-csWNuxUkH2tK_kFMxQj0ogCPY2VY8jMk4KwNyP7f-E-_ST2QS4gsNXL8syypzLtTBN5r8H&p=4&fvj=0&vjs=3,Data Quality Manager,Norcross,GA,30003,Unknown or No,,,,No Salary Info Available,"You will create processes then mitigate and remediate  quality issues, working with  stewards and business user teams.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,,,,,,3.9,,
https://www.indeed.com/company/Cognitive-Performance-Group/jobs/Applied-Research-Scientist-b70c8d6a038775ef?fccid=1a0ab0c6bcae034f&vjs=3,Applied Research Scientist (Psychology),Norfolk,VA,,Unknown or No,,,,No Salary Info Available,Qualitative  collection and analysis.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Cognitive Performance Group ," Norfolk, VA","https://www.indeed.com/q-Cognitive-Performance-Group-l-Norfolk,-VA-jobs.html","https://www.indeed.com/l-Norfolk,-VA-jobs.html",https://www.indeed.com/career/research-scientist/salaries/Norfolk--VA?campaignid=serp-more&fromjk=b70c8d6a038775ef&from=serp-more,,,Remote
